Numero,numero_parcela,Tipo_C,Codigo_C,Data_Em,Data_Protesto,Protesto,Data_Ven,Data_Ent,Data_Pag,NumeroBanco,Valor_T,Valor_Base,Valor_Atual,Obs,Instituicao,Situacao,Portador,BoletoTipoCarteira,Instituicao,Situacao,Portador,BoletoTipoCarteira,InstrucaoBoleto
533245,1,2,85,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-04-16 00:00:00.000,2025-02-19 00:00:00.000,2025-04-16 00:00:00.000,,180,180,0,*recebido nfe - financeiro 21/02/2025,237,3,2,0,237,3,2,0,
533248,1,2,85,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-04-16 00:00:00.000,2025-02-20 00:00:00.000,2025-04-16 00:00:00.000,,"242,44","242,44",0,*recebido nfe - financeiro 21/02/2025,237,3,2,0,237,3,2,0,
54270,1,1,2216,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-19 00:00:00.000,2025-02-19 00:00:00.000,2025-03-19 00:00:00.000,09/00000016451-0,"2451,33","7742,01",0,"Desconto aplicado na NF no valor de R$        829,91  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:23  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:24:54  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:25:51  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54270,2,1,2216,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-02 00:00:00.000,2025-02-19 00:00:00.000,2025-04-02 00:00:00.000,09/00000016452-9,"1763,56","7742,01",0,"Desconto aplicado na NF no valor de R$        829,91  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:24  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 02/04/2025. Executado:03/04/2025 - 08:44:14  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 03/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 02/04/2025. Executado:03/04/2025 - 08:44:24  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 03/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54270,3,1,2216,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-16 00:00:00.000,2025-02-19 00:00:00.000,2025-04-16 00:00:00.000,09/00000016453-7,"1763,56","7742,01",0,"Desconto aplicado na NF no valor de R$        829,91  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:24  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:11  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:21  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54270,4,1,2216,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-05-14 00:00:00.000,2025-02-19 00:00:00.000,2025-05-14 00:00:00.000,09/00000016454-5,"1763,56","7742,01",0,"Desconto aplicado na NF no valor de R$        829,91  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:24  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 14/05/2025. Executado:15/05/2025 - 14:38:50  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 15/05/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 14/05/2025. Executado:15/05/2025 - 14:38:56  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 15/05/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54271,1,1,3290,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-19 00:00:00.000,2025-02-19 00:00:00.000,2025-03-19 00:00:00.000,09/00000016455-3,"2443,59","6224,75",0,"Desconto aplicado na NF no valor de R$        810,25  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:25  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:24:55  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:25:52  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54271,2,1,3290,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-16 00:00:00.000,2025-02-19 00:00:00.000,2025-04-16 00:00:00.000,09/00000016456-1,"1890,58","6224,75",0,"Desconto aplicado na NF no valor de R$        810,25  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:25  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:12  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:22  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54271,3,1,3290,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-05-14 00:00:00.000,2025-02-19 00:00:00.000,2025-05-14 00:00:00.000,09/00000016457-P,"1890,58","6224,75",0,"Desconto aplicado na NF no valor de R$        810,25  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:26  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 14/05/2025. Executado:15/05/2025 - 14:38:50  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 15/05/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 14/05/2025. Executado:15/05/2025 - 14:38:57  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 15/05/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54272,1,1,2412,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-10 00:00:00.000,2025-02-19 00:00:00.000,2025-07-10 00:00:00.000,,"1524,26","1524,26",0,,237,3,2,0,237,3,2,0,
54273,1,1,3744,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-10 00:00:00.000,2025-02-19 00:00:00.000,2025-07-10 00:00:00.000,,"1127,12","1127,12",0,,237,3,2,0,237,3,2,0,
54274,1,1,2405,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-10 00:00:00.000,2025-02-19 00:00:00.000,2025-07-10 00:00:00.000,,"1202,47","1202,47",0,,237,3,2,0,237,3,2,0,
54275,1,1,2410,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-10 00:00:00.000,2025-02-19 00:00:00.000,2025-06-10 00:00:00.000,,"2382,59","2382,59",0,,237,3,2,0,237,3,2,0,BRADESCO
54276,1,1,2407,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-10 00:00:00.000,2025-02-19 00:00:00.000,2025-06-10 00:00:00.000,,"1200,71","1200,71",0,,237,3,2,0,237,3,2,0,
54277,1,1,2431,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-10 00:00:00.000,2025-02-19 00:00:00.000,2025-07-10 00:00:00.000,,"1108,08","1108,08",0,,237,3,2,0,237,3,2,0,
54278,1,1,2404,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-10 00:00:00.000,2025-02-19 00:00:00.000,2025-06-10 00:00:00.000,,"1439,08","1439,08",0,,237,3,2,0,237,3,2,0,
54279,1,1,2419,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-10 00:00:00.000,2025-02-19 00:00:00.000,2025-07-10 00:00:00.000,,"1179,24","1179,24",0,,237,3,2,0,237,3,2,0,
54281,1,1,301,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-19 00:00:00.000,2025-02-19 00:00:00.000,2025-03-19 00:00:00.000,09/00000016458-8,"773,99","773,99",0,"Desconto aplicado na NF no valor de R$        316,84  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:26  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:24:55  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:25:53  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54282,1,1,582,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-19 00:00:00.000,2025-02-19 00:00:00.000,2025-03-17 00:00:00.000,09/00000016459-6,"901,49","2296,42",0,"Desconto aplicado na NF no valor de R$        313,36  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:26  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 17/03/2025. Executado:18/03/2025 - 09:18:44  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 18/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 17/03/2025. Executado:18/03/2025 - 09:19:07  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 18/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54282,2,1,582,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-02 00:00:00.000,2025-02-19 00:00:00.000,2025-03-31 00:00:00.000,09/00000016460-P,"697,47","2296,42",0,"Desconto aplicado na NF no valor de R$        313,36  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:27  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 31/03/2025. Executado:01/04/2025 - 09:20:15  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 01/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 31/03/2025. Executado:01/04/2025 - 09:20:32  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 01/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54282,3,1,582,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-16 00:00:00.000,2025-02-19 00:00:00.000,2025-04-16 00:00:00.000,09/00000016461-8,"697,46","2296,42",0,"Desconto aplicado na NF no valor de R$        313,36  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:27  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:12  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:22  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54283,1,1,394,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-19 00:00:00.000,2025-02-19 00:00:00.000,2025-03-19 00:00:00.000,09/00000016462-6,"880,31","2242,5",0,"Desconto aplicado na NF no valor de R$        306,00  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:28  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:24:56  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:25:54  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54283,2,1,394,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-02 00:00:00.000,2025-02-19 00:00:00.000,2025-04-02 00:00:00.000,09/00000016463-4,"681,1","2242,5",0,"Desconto aplicado na NF no valor de R$        306,00  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:28  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 02/04/2025. Executado:03/04/2025 - 08:44:15  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 03/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 02/04/2025. Executado:03/04/2025 - 08:44:25  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 03/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54283,3,1,394,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-16 00:00:00.000,2025-02-19 00:00:00.000,2025-04-16 00:00:00.000,09/00000016464-2,"681,09","2242,5",0,"Desconto aplicado na NF no valor de R$        306,00  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:28  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:12  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:23  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54284,1,1,151,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-19 00:00:00.000,2025-02-19 00:00:00.000,2025-03-19 00:00:00.000,09/00000016465-0,"1173,6","3706,56",0,"Desconto aplicado na NF no valor de R$        361,85  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:29  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:24:56  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 19/03/2025. Executado:20/03/2025 - 10:25:55  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 20/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54284,2,1,151,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-02 00:00:00.000,2025-02-19 00:00:00.000,2025-04-02 00:00:00.000,09/00000016466-9,"844,32","3706,56",0,"Desconto aplicado na NF no valor de R$        361,85  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:29  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 02/04/2025. Executado:03/04/2025 - 08:44:15  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 03/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 02/04/2025. Executado:03/04/2025 - 08:44:25  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 03/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54284,3,1,151,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-16 00:00:00.000,2025-02-19 00:00:00.000,2025-04-16 00:00:00.000,09/00000016467-7,"844,32","3706,56",0,"Desconto aplicado na NF no valor de R$        361,85  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:29  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:12  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 16/04/2025. Executado:17/04/2025 - 15:24:25  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 17/04/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54284,4,1,151,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-04-30 00:00:00.000,2025-02-19 00:00:00.000,2025-04-30 00:00:00.000,09/00000016468-5,"844,32","3706,56",0,"Desconto aplicado na NF no valor de R$        361,85  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:30  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 30/04/2025. Executado:02/05/2025 - 09:38:07  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 02/05/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 30/04/2025. Executado:02/05/2025 - 09:38:13  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 02/05/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54285,1,1,478,2025-02-19 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-26 00:00:00.000,2025-02-19 00:00:00.000,2025-03-26 00:00:00.000,09/00000016469-3,"1619,99","1619,99",0,"Desconto aplicado na NF no valor de R$        694,62  Data da ocorrência/baixa = 19/02/2025. Executado:20/02/2025 - 13:18:30  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 20/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 26/03/2025. Executado:27/03/2025 - 15:07:02  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 27/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 26/03/2025. Executado:27/03/2025 - 15:07:16  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 27/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54257,1,1,2908,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-05-13 00:00:00.000,2025-02-18 00:00:00.000,2025-06-12 00:00:00.000,,"4058,09",7454,0,"Desconto aplicado na NF no valor de R$      1.014,82  **  DESCONTO DE 3% SOBRE AS NF'S 54257/54258/54259/54261/54262 - 1018,78",237,3,2,0,237,3,2,0,
54257,2,1,2908,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-12 00:00:00.000,2025-02-18 00:00:00.000,2025-06-12 00:00:00.000,,"3395,91",7454,0,"Desconto aplicado na NF no valor de R$      1.014,82  **  *descontos verbas contratuais - 3% - 203,76",237,3,2,0,237,3,2,0,
54258,1,1,5497,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-05-26 00:00:00.000,2025-02-18 00:00:00.000,2025-06-25 00:00:00.000,,"4058,12","7454,06",0,**,237,3,2,0,237,3,2,0,
54258,2,1,5497,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-25 00:00:00.000,2025-02-18 00:00:00.000,2025-06-25 00:00:00.000,,"3395,94","7454,06",0,**,237,3,2,0,237,3,2,0,
54259,1,1,2909,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-05-12 00:00:00.000,2025-02-18 00:00:00.000,2025-06-09 00:00:00.000,,"4058,09",7454,0,"Desconto aplicado na NF no valor de R$      1.014,82  **",237,3,2,0,237,3,2,0,
54259,2,1,2909,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-09 00:00:00.000,2025-02-18 00:00:00.000,2025-06-09 00:00:00.000,,"3395,91",7454,0,"Desconto aplicado na NF no valor de R$      1.014,82  **",237,3,2,0,237,3,2,0,
54260,1,1,2910,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-09 00:00:00.000,2025-02-18 00:00:00.000,2025-07-11 00:00:00.000,,"4058,1","7454,02",0,"Desconto aplicado na NF no valor de R$        955,77  **",237,3,2,0,237,3,2,0,
54260,2,1,2910,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-07-11 00:00:00.000,2025-02-18 00:00:00.000,2025-07-11 00:00:00.000,,"3395,92","7454,02",0,"Desconto aplicado na NF no valor de R$        955,77  **",237,3,2,0,237,3,2,0,
54261,1,1,5768,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-05-12 00:00:00.000,2025-02-18 00:00:00.000,2025-06-09 00:00:00.000,,"4058,09",7454,0,"Desconto aplicado na NF no valor de R$      1.014,82  **",237,3,2,0,237,3,2,0,
54261,2,1,5768,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-09 00:00:00.000,2025-02-18 00:00:00.000,2025-06-09 00:00:00.000,,"3395,91",7454,0,"Desconto aplicado na NF no valor de R$      1.014,82  **",237,3,2,0,237,3,2,0,
54262,1,1,5769,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-05-19 00:00:00.000,2025-02-18 00:00:00.000,2025-06-17 00:00:00.000,,"4058,1","7454,02",0,"Desconto aplicado na NF no valor de R$      1.320,63  **",237,3,2,0,237,3,2,0,
54262,2,1,5769,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,0,2025-06-17 00:00:00.000,2025-02-18 00:00:00.000,2025-06-17 00:00:00.000,,"3395,92","7454,02",0,"Desconto aplicado na NF no valor de R$      1.320,63  **",237,3,2,0,237,3,2,0,
54263,1,1,266,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,,2025-03-18 00:00:00.000,2025-02-18 00:00:00.000,2025-03-18 00:00:00.000,09/00000016443-P,"802,24","802,24",0,"Desconto aplicado na NF no valor de R$        328,40  Data da ocorrência/baixa = 18/02/2025. Executado:19/02/2025 - 08:36:33  Ocorrencia/Motivo: Entrada Confimada - Ocorrencia Aceita  - [Data Leitura: 19/02/2025] - [Usuário Leitura: FRANCIS]  Valor despesas: R$           1,15  Data da ocorrência/baixa = 18/03/2025. Executado:19/03/2025 - 08:26:34  Ocorrencia/Motivo: Liquidação Normal  - [Data Leitura: 19/03/2025] - [Usuário Leitura: FRANCIS]  Data da ocorrência/baixa = 18/03/2025. Executado:19/03/2025 - 08:26:40  Ocorrencia/Motivo: Liquidação Normal Baixa de Titulo - [Data Leitura: 19/03/2025] - [Usuário Leitura: FRANCIS]",237,3,237,9,237,3,237,9,BRADESCO
54264,1,1,3457,2025-02-18 00:00:00.000,1753-01-01 00:00:00.000,,2025-02-18 00:00:00.000,2025-02-18 00:00:00.000,2025-02-04 00:00:00.000,,"3517,86","3517,86",0,"Desconto aplicado na NF no valor de R$      1.565,93",237,3,2,0,237,3,2,0,
